article;name;product_type;country;price_actual;price_loyalty;url;popularity_coefficient;description;application
19000008795;MIN NEW YORK TRAVEL SET: ONSEN;наборы миниатюр;Франция;15230;7615;https://goldapple.ru/19000008795-travel-set-onsen;11.96;В набор входят 3 миниатюры парфюмерной воды ONSEN от MIN NEW YORK (10 мл). Объем, идеальный для поездок, позволит всегда носить любимый аромат с собой или брать его в путешествия. Эта композиция, посвященная вулканам и горячим источникам Японии, вдохновляет на единение с природой. Ритуал начинается с нот бергамота, фенхеля, розмарина, тимьяна и эстрагона. В сердце необыкновенного, насыщенного зелья – сосновые иголки, кипарис и морской аккорд. Ощутить гармонию с природой помогают и базовые ноты: дубовый мох, ветивер и серая амбра.;
83670200010;STATE OF MIND Voluptuous seduction;наборы миниатюр;Франция;11865;7712;https://goldapple.ru/83670200010-voluptuous-seduction;11.96;В состав набора входит парфюмерная вода 20 мл в футляре + рефилл 20 мл. Роскошный цветочный аромат Voluptuous Seduction – это уникальный и щедрый букет благородных нот. Он собран из тёплого сочетания ройбуша и лилии, богатства розы и шиповника, необычной гармонии трюфелей и древесных базовых нот сандала и кедра, которые усиливают глубокий чарующий шлейф. Лучезарный, эмоциональный, чувственный аромат намекает на утонченное соблазнение, наделяющее властью.   Верхние ноты: ройбуш, яблоко  Ноты сердца: роза, шиповник, лилия  Базовые ноты: сандал, кедр;
19000285711;ORMONDE JAYNE Champaca;наборы миниатюр;Великобритания;25740;15444;https://goldapple.ru/19000285711-champaca;10.08;Чампака – хрупкий бледно-оранжевый цветок из Индии. Чампака – особый вид магнолии, который считается священным в долине Инда. Абсолю маленького цветка чампака – божественный, сливочно-цветочный аромат, элегантный и сокровенный. Композиция парфюма содержит ноты нероли и бамбука, дополненные ароматным рисом басмати и зеленым чаем, что по праву наделяет аромат уникальным звучанием и придает ему редкую, изысканную красоту.;Духи следует наносить в небольшом количестве, близко к коже (1-2 см), на тепловые точки: под коленями, область живота, запястья, сгибы локтей, район солнечного сплетения, точки за ушами, основание шеи со стороны спины, затылок. Как правило на одну точку достаточно несколько капель. Растирать духи не рекомендуется, так как это может нарушить правильный процесс раскрытия композиции. Для повышения стойкости рекомендуем наносить на хорошо увлажненную кожу, комбинируя с кремом, молочком или маслом для тела.
19000008794;MIN NEW YORK TRAVEL SET: PLUSH;наборы миниатюр;Франция;11121;5560;https://goldapple.ru/19000008794-travel-set-plush;10.0;В набор входят 3 миниатюры парфюмерной воды PLUSH от MIN NEW YORK (10 мл). Объем, идеальный для поездок, позволит всегда носить любимый аромат с собой или брать его в путешествия. В этой оригинальной композиции ваниль, жасмин, ирис и апельсиновый цвет аккуратно собраны в букет, украшенный нотами роскошного мускуса и серой амбры. Это уникальное сочетание дополняют миндаль и гвоздика, а гальбанум усиливает металлические грани яркого, притягательного и наполненного энергией аромата.;
19000233081;CLIVE CHRISTIAN Original Collection;наборы миниатюр;Великобритания;45500;31850;https://goldapple.ru/19000233081-original-collection;9.0;Никогда не расставайтесь с лучшими ароматами Clive Christian. Специальное издание ароматов №1 Masculine 10 мл, 1872 Masculine 10 мл и  X Masculine 10 мл  для путешествий.;Нанести на пульсирующие точки.
19000402033;RICHARD MAISON DE PARFUM White;наборы миниатюр;ОАЭ;9400;7050;https://goldapple.ru/19000402033-white;9.0;Набор Richard white travel collection включает в себя -  миниатюры парфюмерной воды по 10 мл. Red Square — Аромат олицетворяет энергетику и ритм жизни, погружая в атмосферу ночных улиц, ярких огней и бесконечных возможностей. Он создает образ города, который активно живет и дышит, с его уникальной архитектурой, культурой и историей. Он словно приглашает вас прогуляться по шумным проспектам, ощутить атмосферу творческого хаоса и вдохновения. White Chocola — Настоящие удовольствие для любителей шоколада! Погружение в сладкую бездну, наслаждение легким вкусом пряностей и тонким ароматом сладкой ванили. Необычное сочетание будет удивлять своим настроением. Сладкие ноты белого шоколада вместе с теплотой ванили, делают аромат поистине воздушным, довершают этот коктейль цветочные и фруктовые аккорды Black Mark — Представьте себе, как вы блуждаете по густым джунглям, окруженные яркими цветами и необычными ароматами. Каждое новое открытие приносит с собой ощущение азарта и ожидания. На этом острове можно найти не только экзотические фрукты, но и старинные загадки, которые ждут своего разгадки.;Только для наружного применения.
19000285715;ORMONDE JAYNE Osmanthus;наборы миниатюр;Великобритания;25740;15444;https://goldapple.ru/19000285715-osmanthus;8.58;Фруктово-цветочный букет из Японии и Китая. Шедевр, поднимающий настроение, как свежий весенний день. Прекрасно составленный цветочный букет  с абсолю японского османтуса в центре  украшен золотистыми цитрусовыми нотами. Ароматическая композиция базируется на египетских и индийских душистых травах, при этом она интенсивная и лаконичная.;Духи следует наносить в небольшом количестве, близко к коже (1-2 см), на тепловые точки: под коленями, область живота, запястья, сгибы локтей, район солнечного сплетения, точки за ушами, основание шеи со стороны спины, затылок. Как правило на одну точку достаточно несколько капель. Растирать духи не рекомендуется, так как это может нарушить правильный процесс раскрытия композиции. Для повышения стойкости рекомендуем наносить на хорошо увлажненную кожу, комбинируя с кремом, молочком или маслом для тела.
26140400006;FRANCK BOCLET VANILLE;наборы миниатюр;;10500;8925;https://goldapple.ru/26140400006-vanille;8.28;Vanille Franck Boclet - сверкающий и солнечный аромат для нее и для него.  Принадлежит к семейству: фруктовый, гурманский, восточный.;Наносить на неповрежденные участки кожи, волос и одежду.
19000004532;VILHELM PARFUMERIE FLEUR BURLESQUE;наборы миниатюр;Франция;17550;12285;https://goldapple.ru/19000004532-fleur-burlesque;8.0;"Всепоглощающая, изысканная женственность…Мягкий свет свечей ресторана Мулен Руж в разгар “Belle epoque” - ""Прекрасной эпохи"". Роскошная соблазнительница из высшего света, всегда ослепительная и ироничная. Она - избалованное дитя прекрасной эпохи, роковой цветок бурлеска!  Блеск драгоценностей, изысканность роскошных мехов на белизне обнаженных плеч, вечерние туалеты, вкус деликатесов и дорогих вин.";Наносите аромат на заднюю часть шеи, в зону декольте и на запястья с расстояния 10-15 см. Не рекомендуется растирать парфюмерную воду , так как это может нарушить правильный процесс раскрытия композиции.
26801500002;MAISON FRANCIS KURKDJIAN Baccarat Rouge 540 travel;наборы миниатюр;Франция;31500;31500;https://goldapple.ru/26801500002-baccarat-rouge-540-travel;7.2;Выразительная и элегантная, парфюмерная вода Baccarat Rouge 540 словно ласкает кожу  амбровым древесно-цветочным бризом, создавая поэтическую алхимию. Яркая ольфакторная подпись, символизирующая партнерство между Maison Francis Kurkdjian и Baccarat, в дорожном наборе. Пять рефиллов (11 мл) и  изысканная золотая версия драгоценного флакона-спрея Globe Trotter позволит вам элегантно носить аромат с собой. Набор Baccarat Rouge 540 станет прекрасным и изысканным подарком.;Нанести аромат на запястья, шею и точки пульса.
19000120654;ORMONDE JAYNE Evernia;наборы миниатюр;;17940;8970;https://goldapple.ru/19000120654-evernia;6.0;Evernia от Ormonde Jayne - это современный взгляд на классику, соответствующий нашей философии, свободной от пола. Общее впечатление - мягкое переплетение цветов: лилия, фрезия, ирис и фиалка, окутанные безошибочным ароматом и стойкостью дубового мха. Марокканская роза добавляет сладости, а кардамон - интенсивной волной пряностей. Кашмеран, сандал и мускус придают аромату Evernia мягкость и чувственность.;Нанести на пульсирующие точки
19000171506;USO PARIS Orange rose;наборы миниатюр;;5190;3373;https://goldapple.ru/19000171506-orange-rose;4.2;Даже если всегда была уверенность, что цветочная группа ароматов – не ваше любимое направление, пришло время изменить мнение. Парфюмерная вода Orange Rose (Оранжевая роза) премиальной линейки USO PARIS перевернет ваше представление о селективных ароматах. Потому что каждый найдет в утонченном шлейфе и многогранном раскрытии свое неповторимое волшебство. Это мелодия счастья, составленная из драгоценных компонентов и гения парфюмеров. Это сон, который наяву перенесет вас в изысканный сад, наполненный цветами, фруктами и свежим ветром. Это удивление с первого знакомства, перерастающее в вечную любовь. Здесь нет яркого цветочного старта. Он сверкающий, мягкий, вкрадчивый. Цитрусовые ноты апельсина и грейпфрута закружат легкой терпкостью, солнечной негой. И почти сразу заиграет переливами выразительный бергамот. Удивительно, но его привычное чайное звучание растворится в лавандовом намеке. И словно из солнечного блика вдруг начнет проявляться роза. Но не громко и доминирующе, а нежным бутоном, который раскрывается навстречу расцвету. Тут же магию цветочного танца подхватит жасмин, припудренный мягкой ванилью и нереально красивым мускусом. Когда кажется, что удивить уже ничего не сможет, в аромате вдруг появляются сверкающие на солнце льдинки. И не важно, что дает такой эффект восприятия, пачули или свежий ветивер, главное, что он ощутим и осязаем.  Примеряя этот аромат, вы словно кружитесь в вихре цветочного бала. Удивляете, восхищаете и изумляете окружающих. Красивый, обольстительный и комплиментарный аромат станет жемчужиной вашей коллекции и подарит чудные мгновения счастья.  Набор парфюмерной воды Orange rose 15мл*3шт.;
83670200005;STATE OF MIND Modern Nomad;наборы миниатюр;Франция;14532;8719;https://goldapple.ru/83670200005-modern-nomad;4.0;В состав набора входит парфюмерная вода 20 мл в футляре + рефилл 20 мл. Древесно-кожаный аромат Modern Nomad воскрешает воспоминания о беззаботных и приятных путешествиях. Гармония дымных нот японского жареного чая Ходзитя и амбры, тонкое сочетание пачули и уда, чувственность кожи и ванили – аромат раскрывается, заставляя забыть о времени. Modern Nomad станет идеальным спутником для путешествия по жизни. Кожаная куртка, кашемировый шарф и необычный чарующий шлейф – таким может быть современный кочевник, всегда готовый к увлекательным переменам.   Верхние ноты: чай Ходзитя, чай Лапсан сушонг, пуэр  Ноты сердца: слива, роза, амбра, пачули  Базовые ноты: кожа, уд, ваниль;
19000285712;ORMONDE JAYNE Damask;наборы миниатюр;Великобритания;19500;11700;https://goldapple.ru/19000285712-damask;4.0;Аромат абстрактной розы, переливающейся утонченной росой шарма. Это фрукты, ягоды и специи, выложенные на снегу в виде великолепных роз. Минеральная огранка из амбры и мускуса подчеркивает необычный характер аромата.;Парфюмерную воду следует наносить с расстояния 10-15 см. на тепловые точки: под коленями, область живота, запястья, сгибы локтей, район солнечного сплетения, точки за ушами, основание шеи со стороны спины, затылок. Как правило на одну точку достаточно один раз нажать на спрей. Растирать парфюмерную воду не рекомендуется, так как это может нарушить правильный процесс раскрытия композиции. Для повышения стойкости рекомендуем наносить на хорошо увлажненную кожу, комбинируя с кремом, молочком или маслом для тела.
